Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
ddbnews,,,1,0,1,1,0,1,0,0,0,0,0,0,55,0.000262,55,1359,0,0.004405
218116202,,,0,1,1,0,1,1,1,1,1,0,0,0,56,0.000142,56,1362,0,0
ddroffiziell,,,3,0,3,3,0,3,0,0,0,0,0,0,56,0.000503,56,1361,0,0.013216
2308497461,,,0,1,1,0,1,1,1,1,1,0,0,0,56,0.000142,56,1363,0,0
428190468,,,0,1,1,0,1,1,1,1,1,0,0,0,56,0.000142,56,1364,0,0
deine_spd,,,6,0,6,7,0,7,0,0,0,0,0.000074,0,53,0.000327,1,575,0,0.026432
707841704,,,0,6,6,0,6,6,1,1,1,0,0,0.001115,53,0.000142,1,1368,0,0
853607343732518913,,,0,2,2,0,2,2,1,1,1,0,0,0.000004,53,0.000142,1,1370,0,0
884783160822816768,,,0,3,3,0,3,3,1,1,1,0,0,0.000019,53,0.000142,1,1372,0,0
delonghi75,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,53,0.000202,1,711,0,0.004405
153097184,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1374,0,0
derfreitag,,,10,0,10,11,0,11,0,0,0,0,0.000003,0,53,0.001245,1,1373,0,0.044053
2388444706,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1375,0,0
4312382962,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1376,0,0
53901125,,,0,2,2,0,3,3,1,1,1,0,0,0.000009,53,0.000142,1,1377,0,0
70141709,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1378,0,0
714117873816498176,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1379,0,0
773247224,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1380,0,0
78318855,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1381,0,0
86159348,,,0,2,2,0,2,2,1,1,1,0,0,0.000038,53,0.000142,1,1382,0,0
899724389381525506,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1383,0,0
dergerb,,,4,0,4,4,0,4,0,0,0,0,0.012105,0,134,0.000341,1,242,0,0.017621
907233759178653697,,,0,1,1,0,1,1,1,1,1,0,0,0.000647,134,0.000142,1,1384,0,0
124413197,,,0,5,5,0,5,5,1,1,1,0,0,0.000083,53,0.000142,1,1385,0,0
derjochen,,,5,0,5,5,0,5,0,0,0,0,0.000005,0,53,0.000551,1,1307,0,0.022026
