Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum
19179424,,,0,1,1,0,1,1,1,1,1,0,0,0.000006,294,0.000021,0,18851
mattinberlin,,,5,0,5,5,0,5,0,0,0,0,0.000499,0,294,0.000062,0,2358
56643792,,,0,1,1,0,1,1,1,1,1,0,0,0.000006,294,0.000021,0,18852
1316949666,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18853
mauricegajda,,,16,0,16,16,0,16,0,0,0,0,0.000005,0,294,0.000236,0,3224
1637815136,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18854
2476904514,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18855
2749140988,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18856
360331761,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,294,0.000021,0,18857
384011550,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18858
3921988757,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18859
51100454,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18860
716700040325173254,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18861
829783723071635456,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18862
872318274,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18863
894137712785195008,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18864
mauricereding,,,1,0,1,1,0,1,0,0,0,0,0.000011,0,294,0.000021,0,4958
maxfcn13,,,3,0,3,3,0,3,0,0,0,0,0.000001,0,294,0.000034,0,706
maxfriedrich12,,,2,0,2,2,0,2,0,0,0,0,0.000246,0,17,0.000023,0,787
3010108479,,,0,1,1,0,1,1,1,1,1,0,0,0,295,0.000021,296,18866
maxkadam,,,1,0,1,1,0,1,0,0,0,0,0,0,295,0.000038,296,18865
27729102,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18867
maxmueller6,,,5,0,5,5,0,5,0,0,0,0,0.000031,0,294,0.000042,0,1438
maxmusil,,,35,0,35,45,0,45,0,0,0,0,0.017346,0,17,0.000054,0,598
maxotte_says,,,260,0,260,331,0,331,0,0,0,0,0.090465,0,17,0.000666,0,383
1152038047,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18868
116413850,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18869
193794815,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18870
2572638085,,,0,2,2,0,2,2,1,1,1,0,0,0.002918,17,0.000021,0,18871
2614136857,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18872
2754918010,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18873
2770106452,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18874
2823632586,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18875
49244248,,,0,1,1,0,4,4,1,1,1,0,0,0.001052,17,0.000021,0,18876
812863092,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18877
837738275397910529,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18878
905793862106533889,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18879
910168974452826113,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18880
964737036,,,0,1,1,0,1,1,1,1,1,0,0,0.001052,17,0.000021,0,18881
maxxbikede,,,2,0,2,2,0,2,0,0,0,0,0.000623,0,17,0.000022,0,2176
2838011254,,,0,1,1,0,1,1,1,1,1,0,0,0.000005,17,0.000021,0,18882
maybritillner,,,8,0,8,10,0,10,0,0,0,0,0.000418,0,17,0.000072,0,2427
490172745,,,0,1,1,0,1,1,1,1,1,0,0,0.000005,17,0.000021,0,18883
28867807,,,0,2,2,0,2,2,1,1,1,0,0,0.000017,294,0.000021,0,18884
maz_online,,,5,0,5,5,0,5,0,0,0,0,0.000003,0,294,0.000066,0,14220
382998882,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18885
110382715,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18886
mbermeitinger,,,21,0,21,22,0,22,0,0,0,0,0.00002,0,294,0.000208,0,1881
1459744471,,,0,2,2,0,2,2,1,1,1,0,0,0.000007,294,0.000021,0,18887
184497435,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18888
2247621380,,,0,4,4,0,4,4,1,1,1,0,0,0.00005,294,0.000021,0,18889
2414492738,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18890
2462026643,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18891
2513457449,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18892
2847933280,,,0,2,2,0,2,2,1,1,1,0,0,0.000003,294,0.000021,0,18893
373250461,,,0,1,1,0,2,2,1,1,1,0,0,0,294,0.000021,0,18894
858783404,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18895
mbock84340_bock,,,1,0,1,1,0,1,0,0,0,0,0,0,294,0.000027,0,8994
2583959408,,,0,1,1,0,1,1,1,1,1,0,0,0,296,0.000021,297,18897
mdelr1,,,1,0,1,1,0,1,0,0,0,0,0,0,296,0.000038,297,18896
mdenhoet,,,7,0,7,7,0,7,0,0,0,0,0.002068,0,17,0.000029,0,692
mdlfernandes,,,16,0,16,20,0,20,0,0,0,0,0.010034,0,17,0.00003,0,382
mdr_sn,,,136,0,136,144,0,144,0,0,0,0,0.011046,0,294,0.000729,0,768
114604361,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18898
1412928782,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18899
1540533475,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18900
1673284860,,,0,2,2,0,2,2,1,1,1,0,0,0.000191,294,0.000021,0,18901
1921310041,,,0,4,4,0,4,4,1,1,1,0,0,0.000131,294,0.000021,0,18902
223165575,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18903
232845290,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18904
2503699451,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18905
254019496,,,0,2,2,0,2,2,1,1,1,0,0,0.000236,294,0.000021,0,18906
2729197307,,,0,2,2,0,2,2,1,1,1,0,0,0.000129,294,0.000021,0,18907
2998256025,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18908
3005609020,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18909
3024722932,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18910
3104561303,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18911
3234115101,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18912
347440982,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18913
357088912,,,0,2,2,0,3,3,1,1,1,0,0,0.000174,294,0.000021,0,18914
3629589077,,,0,2,2,0,2,2,1,1,1,0,0,0.00014,294,0.000021,0,18915
370662476,,,0,2,2,0,4,4,1,1,1,0,0,0.000191,294,0.000021,0,18916
429168328,,,0,2,2,0,2,2,1,1,1,0,0,0.000138,294,0.000021,0,18917
603602051,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18918
603935766,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18919
607088631,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18920
626726495,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18921
68909953,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18922
809793843767939072,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18923
81181151,,,0,2,2,0,2,2,1,1,1,0,0,0.000155,294,0.000021,0,18924
878997849907875841,,,0,2,2,0,2,2,1,1,1,0,0,0.000177,294,0.000021,0,18925
904418696311054337,,,0,3,3,0,3,3,1,1,1,0,0,0.000146,294,0.000021,0,18927
911964183893245953,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18928
95202979,,,0,1,1,0,1,1,1,1,1,0,0,0.000128,294,0.000021,0,18929
mdr_th,,,1,0,1,1,0,1,0,0,0,0,0.000009,0,294,0.000021,0,5527
904020988844748804,,,0,1,1,0,1,1,1,1,1,0,0,0,297,0.000021,298,18931
me2birdie,,,1,0,1,1,0,1,0,0,0,0,0,0,297,0.000038,298,18930
meacasa100,,,15,0,15,15,0,15,0,0,0,0,0.006954,0,17,0.000066,0,767
1924198046,,,0,1,1,0,1,1,1,1,1,0,0,0.000081,17,0.000021,0,18932
604713555,,,0,1,1,0,1,1,1,1,1,0,0,0.000081,17,0.000021,0,18933
medienfreundin,,,2,0,2,2,0,2,0,0,0,0,0.000001,0,294,0.000041,0,3797
4172188191,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18934
medienheld,,,21,0,21,21,0,21,0,0,0,0,0.000008,0,294,0.000226,0,6401
1397952684,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18935
1578778609,,,0,2,2,0,2,2,1,1,1,0,0,0.00001,294,0.000021,0,18936
2305226612,,,0,2,2,0,2,2,1,1,1,0,0,0.000038,294,0.000021,0,18937
2317481,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18938
2449499758,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18939
2881902909,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,294,0.000021,0,18940
2887241169,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18941
557153471,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18942
572773738,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18943
630228778,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18944
91803471,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18945
medienlinks,,,1,0,1,1,0,1,0,0,0,0,0.000007,0,294,0.000021,0,3779
medienwahrheit,,,1,0,1,1,0,1,0,0,0,0,0.000127,0,17,0.000022,0,5000
mediterrnewsnet,,,2,0,2,2,0,2,0,0,0,0,0.000865,0,17,0.000021,0,2025
megatwingo,,,10,0,10,35,0,35,0,0,0,0,0.004853,0,17,0.000029,0,921
2291632514,,,0,1,1,0,1,1,1,1,1,0,0,0,298,0.000021,299,18947
meikebruhns,,,4,0,4,4,0,4,0,0,0,0,0,0,298,0.000091,299,18946
256607711,,,0,1,1,0,1,1,1,1,1,0,0,0,298,0.000021,299,18948
321340097,,,0,1,1,0,1,1,1,1,1,0,0,0,298,0.000021,299,18949
4118427075,,,0,1,1,0,1,1,1,1,1,0,0,0,298,0.000021,299,18950
80097683,,,0,1,1,0,1,1,1,1,1,0,0,0,299,0.000021,300,18952
meinefrage,,,1,0,1,1,0,1,0,0,0,0,0,0,299,0.000038,300,18951
meinehauptstadt,,,4,0,4,4,0,4,0,0,0,0,0.001699,0,17,0.000026,0,929
129865788,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,18953
meisterjeder,,,2,0,2,2,0,2,0,0,0,0,0.000001,0,294,0.000032,0,7768
mejtsch,,,3,0,3,4,0,4,0,0,0,0,0.001588,0,17,0.000027,0,808
melamann,,,64,0,64,69,0,69,0,0,0,0,0.000145,0,294,0.000383,0,357
112826920,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18954
1453483177,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18955
1726775508,,,0,1,1,0,2,2,1,1,1,0,0,0.000002,294,0.000021,0,18956
258723760,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18957
2859271372,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18958
2930298332,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18959
3071839011,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18960
3115766920,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18961
33940955,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18962
463776209,,,0,2,2,0,2,2,1,1,1,0,0,0.000039,294,0.000021,0,18963
528499478,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18964
53043470,,,0,3,3,0,3,3,1,1,1,0,0,0.00007,294,0.000021,0,18965
587673904,,,0,2,2,0,2,2,1,1,1,0,0,0.000039,294,0.000021,0,18966
634564935,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18967
830854431788953601,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,18968
863525431,,,0,2,2,0,2,2,1,1,1,0,0,0.000003,294,0.000021,0,18969
866494242,,,0,2,2,0,2,2,1,1,1,0,0,0.000023,294,0.000021,0,18970
melaniereebe,,,4,0,4,6,0,6,0,0,0,0,0.001993,0,17,0.000023,0,1035
melembayati,,,2,0,2,2,0,2,0,0,0,0,0,0,294,0.000041,0,13717
169086374,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,18971
melideluxe,,,19,0,19,26,0,26,0,0,0,0,0.000077,0,300,0.000341,0,4219
2225106546,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18972
2445169377,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18973
262681461,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18974
2757324909,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18975
3203833936,,,0,1,1,0,2,2,1,1,1,0,0,0.000001,300,0.000021,0,18976
4157019617,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18977
614078218,,,0,1,1,0,2,2,1,1,1,0,0,0.000001,300,0.000021,0,18978
729402547065212928,,,0,1,1,0,3,3,1,1,1,0,0,0.000001,300,0.000021,0,18979
734408761771692033,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18980
736240733678645249,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18981
740691719080058884,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18982
742609470493167617,,,0,1,1,0,2,2,1,1,1,0,0,0.000001,300,0.000021,0,18983
754842955521880064,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18984
768145654929653760,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18985
809601987918499840,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18986
870107239914381312,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,300,0.000021,0,18987
905088877504991233,,,0,1,1,0,2,2,1,1,1,0,0,0.000001,300,0.000021,0,18988
905977646839992320,,,0,1,1,0,2,2,1,1,1,0,0,0.000001,300,0.000021,0,18989
mendel_mantoux,,,1,0,1,1,0,1,0,0,0,0,0,0,294,0.000029,0,15158
mental_dsorder,,,23,0,23,45,0,45,0,0,0,0,0.005502,0,17,0.000146,0,880
540941395,,,0,1,1,0,1,1,1,1,1,0,0,0.000064,17,0.000021,0,18990
585884228,,,0,1,1,0,1,1,1,1,1,0,0,0.000064,17,0.000021,0,18991
796400304417861633,,,0,1,1,0,1,1,1,1,1,0,0,0.000064,17,0.000021,0,18992
801107061350289408,,,0,1,1,0,1,1,1,1,1,0,0,0.000064,17,0.000021,0,18993
909381541544984576,,,0,1,1,0,1,1,1,1,1,0,0,0.000064,17,0.000021,0,18994
1012104127,,,0,3,3,0,3,3,1,1,1,0,0,0.000033,294,0.000021,0,18995
mepilarczyk,,,530,0,530,632,0,632,0,0,0,0,0.001344,0,294,0.003786,0,17
1026354330,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,18996
10287822,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,18997
105090124,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,18998
1075816256,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,18999
1077825853,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19000
1119200317,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19001
1126054759,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19002
115449079,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19003
121548067,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19004
1232815375,,,0,3,3,0,3,3,1,1,1,0,0,0.000028,294,0.000021,0,19005
1265497704,,,0,2,2,0,2,2,1,1,1,0,0,0.000053,294,0.000021,0,19006
1332409644,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19007
133898705,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19008
1369126261,,,0,2,2,0,2,2,1,1,1,0,0,0.000123,294,0.000021,0,19009
1369650912,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19010
1373953297,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19011
144111688,,,0,2,2,0,2,2,1,1,1,0,0,0.000022,294,0.000021,0,19012
147196580,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19013
1479606048,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19014
1485961664,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19015
148885168,,,0,2,2,0,2,2,1,1,1,0,0,0.000053,294,0.000021,0,19016
15094783,,,0,2,2,0,2,2,1,1,1,0,0,0.000017,294,0.000021,0,19017
1514176891,,,0,2,2,0,2,2,1,1,1,0,0,0.000033,294,0.000021,0,19018
1528315736,,,0,2,2,0,2,2,1,1,1,0,0,0.000029,294,0.000021,0,19019
16264752,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19020
1633321206,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19021
1712733727,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19022
17556900,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19023
18213004,,,0,3,3,0,3,3,1,1,1,0,0,0.000037,294,0.000021,0,19024
18314151,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19025
184999968,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19026
1864831999,,,0,2,2,0,5,5,1,1,1,0,0,0.000019,294,0.000021,0,19027
1876473458,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19028
19105997,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19029
191419228,,,0,2,2,0,2,2,1,1,1,0,0,0.000022,294,0.000021,0,19030
1916887566,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19031
1938611222,,,0,2,2,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,19032
20364039,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19033
20941499,,,0,3,3,0,3,3,1,1,1,0,0,0.000091,294,0.000021,0,19034
2158844821,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19035
2180867500,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19036
220096443,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19037
223637652,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19038
2243110322,,,0,4,4,0,4,4,1,1,1,0,0,0.000036,294,0.000021,0,19039
226210732,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19040
2349220764,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19041
2384259475,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19042
2387243563,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19043
2400629926,,,0,2,2,0,2,2,1,1,1,0,0,0.000042,294,0.000021,0,19044
2440992621,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19045
2446084147,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19046
2450512788,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19047
2468765963,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19048
2472334436,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19049
248305710,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,19050
249048081,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19051
2527365842,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19052
2552609628,,,0,1,1,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,19053
256541724,,,0,2,2,0,2,2,1,1,1,0,0,0.000029,294,0.000021,0,19054
25666668,,,0,6,6,0,8,8,1,1,1,0,0,0.000052,294,0.000021,0,19056
2569654170,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19057
2569760889,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19058
2580919185,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19059
259114702,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19060
2594642870,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,19061
2609106580,,,0,3,3,0,3,3,1,1,1,0,0,0.000078,294,0.000021,0,19062
2665656596,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19063
2670646947,,,0,2,2,0,2,2,1,1,1,0,0,0.000017,294,0.000021,0,19064
2756647453,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,19065
2760621592,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19066
2796389128,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19067
2819787809,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19068
2825601045,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19069
2867877952,,,0,2,2,0,2,2,1,1,1,0,0,0.000029,294,0.000021,0,19070
2886067365,,,0,2,2,0,2,2,1,1,1,0,0,0.000029,294,0.000021,0,19071
29452021,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19072
2966365839,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19073
2969673880,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19074
3001456226,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19075
301381695,,,0,2,2,0,2,2,1,1,1,0,0,0.000027,294,0.000021,0,19076
30849731,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19077
3140565521,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19078
31678345,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19079
3176674199,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19080
3199157649,,,0,2,2,0,2,2,1,1,1,0,0,0.000053,294,0.000021,0,19081
3208024781,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19082
326705225,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,19083
326757164,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19084
3344077439,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19085
340629791,,,0,2,2,0,2,2,1,1,1,0,0,0.000019,294,0.000021,0,19086
3431197667,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19087
3472184301,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19088
36404772,,,0,2,2,0,2,2,1,1,1,0,0,0.00004,294,0.000021,0,19089
3666337949,,,0,2,2,0,2,2,1,1,1,0,0,0.000022,294,0.000021,0,19090
373589335,,,0,3,3,0,3,3,1,1,1,0,0,0.000021,294,0.000021,0,19091
384881035,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19092
401214568,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19093
406302370,,,0,2,2,0,2,2,1,1,1,0,0,0.000053,294,0.000021,0,19094
41151397,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19095
414049810,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19096
4172647101,,,0,3,3,0,3,3,1,1,1,0,0,0.000039,294,0.000021,0,19097
429226338,,,0,3,3,0,3,3,1,1,1,0,0,0.000045,294,0.000021,0,19098
4321142855,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19099
438617679,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19100
461981247,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19101
46678774,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19102
466857114,,,0,3,3,0,5,5,1,1,1,0,0,0.000123,294,0.000021,0,19103
4680224545,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19104
472404680,,,0,2,2,0,2,2,1,1,1,0,0,0.000042,294,0.000021,0,19105
4728633447,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,19107
476782021,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19108
4785534329,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19109
47935304,,,0,2,2,0,2,2,1,1,1,0,0,0.000019,294,0.000021,0,19110
48417921,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19111
486092559,,,0,2,2,0,2,2,1,1,1,0,0,0.000025,294,0.000021,0,19112
4880646135,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19113
50975596,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19114
534120995,,,0,2,2,0,2,2,1,1,1,0,0,0.000025,294,0.000021,0,19115
53982311,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19116
547641265,,,0,2,2,0,2,2,1,1,1,0,0,0.000025,294,0.000021,0,19117
547765545,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19118
548724537,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19119
57464533,,,0,2,2,0,2,2,1,1,1,0,0,0.000025,294,0.000021,0,19120
58537965,,,0,3,3,0,3,3,1,1,1,0,0,0.00004,294,0.000021,0,19121
608128374,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19122
608537631,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19123
63067615,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,294,0.000021,0,19124
