Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
2173312541,,,0,8,8,0,8,8,1,1,1,0,0,0.000006,163,0.000036,0,5800,0,0
2179344599,,,0,5,5,0,5,5,1,1,1,0,0,0.000034,163,0.000036,0,5801,0,0
225397356,,,0,3,3,0,4,4,1,1,1,0,0,0.000004,163,0.000036,0,5802,0,0
2333807252,,,0,6,6,0,6,6,1,1,1,0,0,0.000007,163,0.000036,0,5803,0,0
2345246247,,,0,2,2,0,2,2,1,1,1,0,0,0.000007,163,0.000036,0,5804,0,0
2430853637,,,0,3,3,0,3,3,1,1,1,0,0,0.000004,163,0.000036,0,5806,0,0
2484441726,,,0,4,4,0,6,6,1,1,1,0,0,0.000033,163,0.000036,0,5807,0,0
2486534547,,,0,3,3,0,3,3,1,1,1,0,0,0.00001,163,0.000036,0,5808,0,0
2552255094,,,0,10,10,0,13,13,1,1,1,0,0,0.000015,163,0.000036,0,5811,0,0
2591903406,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5812,0,0
26648932,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5813,0,0
2701997125,,,0,5,5,0,6,6,1,1,1,0,0,0.000309,163,0.000036,0,5814,0,0
2722036192,,,0,3,3,0,3,3,1,1,1,0,0,0.000009,163,0.000036,0,5815,0,0
2723803763,,,0,2,2,0,2,2,1,1,1,0,0,0.000009,163,0.000036,0,5816,0,0
2731627467,,,0,3,3,0,3,3,1,1,1,0,0,0.000002,163,0.000036,0,5817,0,0
2755743892,,,0,8,8,0,10,10,1,1,1,0,0,0.000008,163,0.000036,0,5818,0,0
2762952938,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,47,0.000036,0,5819,0,0
2782646978,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5820,0,0
27838653,,,0,3,3,0,5,5,1,1,1,0,0,0.000011,163,0.000036,0,5821,0,0
2808367905,,,0,3,3,0,3,3,1,1,1,0,0,0.000008,163,0.000036,0,5823,0,0
2856860951,,,0,7,7,0,11,11,1,1,1,0,0,0.000029,163,0.000036,0,5824,0,0
2968509015,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5825,0,0
2974996144,,,0,8,8,0,11,11,1,1,1,0,0,0.000351,163,0.000036,0,5826,0,0
298635854,,,0,3,3,0,3,3,1,1,1,0,0,0.000003,163,0.000036,0,5827,0,0
3000513586,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5828,0,0
3005109622,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5829,0,0
3034291949,,,0,3,3,0,3,3,1,1,1,0,0,0.000007,163,0.000036,0,5830,0,0
3086135318,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5831,0,0
310723799,,,0,2,2,0,2,2,1,1,1,0,0,0.000006,163,0.000036,0,5832,0,0
3120965729,,,0,3,3,0,3,3,1,1,1,0,0,0.000306,163,0.000036,0,5833,0,0
3153785929,,,0,12,12,0,15,15,1,1,1,0,0,0.000042,163,0.000036,0,5835,0,0
